2022-06-10T00:11:53.000Z, 38.5788043, -77.3051981, 53.988, 3.216, 0.005, 0.018, 0.0
2022-06-10T00:11:54.000Z, 38.5788038, -77.3051978, 54.177, 3.224, 0.005, 0.004, 0.0
2022-06-10T00:11:55.000Z, 38.5788034, -77.3051974, 54.368, 3.232, 0.005, 0.007, 0.0
2022-06-10T00:11:56.000Z, 38.5788031, -77.3051971, 54.52, 3.24, 0.005, 0.019, 0.0
2022-06-10T00:11:57.000Z, 38.578803, -77.3051969, 54.689, 3.247, 0.005, 0.012, 0.0
2022-06-10T00:11:58.000Z, 38.578803, -77.3051968, 54.793, 3.252, 0.005, 0.021, 0.0
2022-06-10T00:11:59.000Z, 38.578803, -77.3051964, 54.841, 3.255, 0.005, 0.003, 0.0
2022-06-10T00:12:00.000Z, 38.5788032, -77.3051961, 54.826, 3.259, 0.005, 0.008, 0.0
2022-06-10T00:12:01.000Z, 38.5788036, -77.3051957, 54.798, 3.259, 0.005, 0.019, 0.0
2022-06-10T00:12:02.000Z, 38.5788038, -77.3051955, 54.708, 3.258, 0.005, 0.005, 0.0
2022-06-10T00:12:03.000Z, 38.5788038, -77.3051952, 54.743, 3.26, 0.005, 0.01, 0.0
2022-06-10T00:12:04.000Z, 38.5788038, -77.305195, 54.773, 3.264, 0.005, 0.015, 0.0
2022-06-10T00:12:05.000Z, 38.5788039, -77.3051947, 54.705, 3.263, 0.005, 0.01, 0.0
2022-06-10T00:12:06.000Z, 38.5788041, -77.3051944, 54.775, 3.261, 0.005, 0.014, 0.0
2022-06-10T00:12:07.000Z, 38.5788045, -77.305194, 54.806, 3.261, 0.005, 0.024, 0.0
2022-06-10T00:12:08.000Z, 38.5788045, -77.305194, 54.883, 3.251, 0.005, 0.018, 0.0
2022-06-10T00:12:09.000Z, 38.5788044, -77.305194, 55.042, 3.247, 0.005, 0.011, 0.0
2022-06-10T01:16:12.000Z, 38.5787582, -77.305234, 60.756, 4.109, 0.005, 0.005, nan
2022-06-10T01:16:14.000Z, 38.578759, -77.3052335, 60.747, 4.17, 0.005, 0.015, 0.0
2022-06-10T01:16:15.000Z, 38.5787595, -77.3052335, 60.796, 4.218, 0.005, 0.02, 0.0
2022-06-10T01:16:16.000Z, 38.57876, -77.3052333, 60.87, 4.273, 0.005, 0.019, 0.0
2022-06-10T01:16:17.001Z, 38.5787606, -77.3052338, 60.943, 4.322, 0.005, 0.012, 0.0
2022-06-10T01:16:18.000Z, 38.578761, -77.3052339, 60.922, 4.364, 0.005, 0.044, 0.0
2022-06-10T01:16:19.000Z, 38.5787614, -77.3052342, 60.944, 4.415, 0.005, 0.029, 0.0
2022-06-10T01:16:20.000Z, 38.5787615, -77.3052342, 60.926, 4.455, 0.005, 0.029, 0.0
2022-06-10T01:16:21.000Z, 38.5787618, -77.3052343, 60.847, 4.495, 0.005, 0.025, 0.0
